323,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
323,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value by Crop – United States: 2017-2019"
323,"h","","","","","","",""
370,"d","Ohio","(D)","(D)","(D)"
370,"d","Oregon","(D)",276.1,139.5
370,"d","",,,
370,"d","Pennsylvania","(D)","(D)","(D)"
370,"d","Tennessee 1/",111.6,103.4,"(NA)"
370,"d","Texas",864.3,1615.4,"(D)"
370,"d","Virginia",718.6,1024.4,"(D)"
370,"d","Washington","(D)",296.1,399.6
370,"d","Wisconsin",396.5,214.7,"(D)"
370,"d","",,,
370,"d","Other States 2/",5234.5,4154.9,5615.7
370,"d","",,,
370,"d","United States",9683.8,9878.2,9070.5
370,"h","","","",""
370,"h","","Utilized production","Utilized production","Utilized production"
370,"h","Utilization and State","","",""
370,"h","","2017","2018","2019"
370,"h","","","",""
370,"u","","(tons)","(tons)","(tons)"
370,"d","Processing",,,
370,"d","California",-,-,-
370,"d","Illinois","(D)",240664,182758
370,"d","Indiana","(D)","(D)","(D)"
370,"d","Michigan","(D)","(D)",-
370,"d","Minnesota 1/",-,-,"(NA)"
370,"d","New Jersey 1/",-,-,"(NA)"
370,"d","New York",-,"(D)",-
370,"d","North Carolina","(D)","(D)","(D)"
370,"d","Ohio","(D)","(D)","(D)"
370,"d","Oregon","(D)",18461,21456
370,"d","",,,
370,"d","Pennsylvania","(D)","(D)","(D)"
370,"d","Tennessee 1/",-,-,"(NA)"
370,"d","Texas",-,-,"(D)"
370,"d","Virginia",-,-,"(D)"
370,"d","Washington","(D)",-,-
370,"d","Wisconsin",-,-,"(D)"
370,"d","",,,
370,"d","Other States 2/",295841,3325,3324
370,"d","",,,
370,"d","United States",295841,262450,207538
370,"c",""
370,"c","See footnote(s) at end of table.","--continued"
167,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
167,"t","Pumpkin Production, Price, and Value by Utilization – States and United States: 2017-2019 (continued)"
167,"h","","","","","","",""
167,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
167,"h","Utilization and State","","","","","",""
167,"h","","2017","2018","2019","2017","2018","2019"
167,"h","","","","","","",""
167,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
167,"d","Fresh market",,,,,,
167,"d","California",14.30,20.60,19.10,20742,27592,22754
167,"d","Illinois","(D)",16.80,18.40,"(D)",5472,9884
167,"d","Indiana","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Michigan","(D)","(D)",16.00,"(D)","(D)",12909
167,"d","Minnesota 1/",26.50,29.50,"(NA)",3691,12369,"(NA)"
167,"d","New Jersey 1/",30.80,38.40,"(NA)",6101,4178,"(NA)"
167,"d","New York",19.50,"(D)",22.70,11123,"(D)",8635
167,"d","North Carolina","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Ohio","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Oregon","(D)",25.80,20.90,"(D)",7123,2916
167,"d","",,,,,,
167,"d","Pennsylvania","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Tennessee 1/",19.10,21.90,"(NA)",2132,2264,"(NA)"
167,"d","Texas",26.80,14.90,"(D)",23163,24069,"(D)"
167,"d","Virginia",14.40,15.00,"(D)",10348,15366,"(D)"
167,"d","Washington","(D)",40.00,38.90,"(D)",11844,15544
167,"d","Wisconsin",27.80,13.00,"(D)",11023,2791,"(D)"
167,"d","",,,,,,
167,"d","Other States 2/",18.10,17.00,17.30,94540,70771,97424
167,"d","",,,,,,
167,"d","United States",18.90,18.60,18.70,182863,183839,170066
167,"h","","","","","","",""
167,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
167,"h","Utilization and State","","","","","",""
167,"h","","2017","2018","2019","2017","2018","2019"
167,"h","","","","","","",""
167,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
167,"d","Processing",,,,,,
167,"d","California","(X)","(X)","(X)",-,-,-
167,"d","Illinois","(D)",34.40,39.40,"(D)",8279,7201
167,"d","Indiana","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Michigan","(D)","(D)","(X)","(D)","(D)",-
167,"d","Minnesota 1/","(X)","(X)","(NA)",-,-,"(NA)"
167,"d","New Jersey 1/","(X)","(X)","(NA)",-,-,"(NA)"
167,"d","New York","(X)","(D)","(X)",-,"(D)",-
167,"d","North Carolina","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Ohio","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Oregon","(D)",144.00,104.00,"(D)",2658,2231
167,"d","",,,,,,
167,"d","Pennsylvania","(D)","(D)","(D)","(D)","(D)","(D)"
167,"d","Tennessee 1/","(X)","(X)","(NA)",-,-,"(NA)"
167,"d","Texas","(X)","(X)","(D)",-,-,"(D)"
167,"d","Virginia","(X)","(X)","(D)",-,-,"(D)"
167,"d","Washington","(D)","(X)","(X)","(D)",-,-
167,"d","Wisconsin","(X)","(X)","(D)",-,-,"(D)"
167,"d","",,,,,,
167,"d","Other States 2/",46.20,201.00,208.00,13678,669,692
167,"d","",,,,,,
167,"d","United States",46.20,44.20,48.80,13678,11606,10124
167,"c",""
167,"f","-  Represents zero."
167,"f","(D)  Withheld to avoid disclosing data for individual operations."
167,"f","(NA)  Not available."
167,"f","(X)  Not applicable."
167,"f","1/ Estimates discontinued in 2019."
167,"f","2/ Includes data withheld above."
242,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
242,"t","Spinach for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
242,"h","","","","","","",""
242,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
242,"h","State","","","","","",""
242,"h","","2017","2018","2019","2017","2018","2019"
242,"h","","","","","","",""
242,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
242,"d","Arizona",12300,11400,"(D)",12200,11100,"(D)"
242,"d","California",47300,44900,50800,46400,44200,50100
242,"d","Colorado 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","New Jersey",2300,2200,2000,2100,2000,1900
242,"d","Texas",3000,3000,"(D)",2800,2800,"(D)"
242,"d","",,,,,,
242,"d","Other States 2/",1250,1350,14000,1230,1350,13800
242,"d","",,,,,,
242,"d","United States",66150,62850,66800,64730,61450,65800
242,"h","","","","","","",""
242,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
242,"h","State","","","","","",""
242,"h","","2017","2018","2019","2017","2018","2019"
242,"h","","","","","","",""
242,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
242,"d","Arizona",150.0,170.0,"(D)",1830.0,1887.0,"(D)"
242,"d","California",110.0,125.0,140.0,5104.0,5525.0,7014.0
242,"d","Colorado 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","New Jersey",150.0,115.0,120.0,315.0,230.0,228.0
242,"d","Texas",240.0,115.0,"(D)",672.0,322.0,"(D)"
242,"d","",,,,,,
242,"d","Other States 2/",138.0,103.0,171.0,169.6,138.5,2364.0
242,"d","",,,,,,
242,"d","United States",125.0,131.9,146.0,8090.6,8102.5,9606.0
242,"h","","","","","","",""
242,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
242,"h","State","","","","","",""
242,"h","","2017","2018","2019","2017","2018","2019"
242,"h","","","","","","",""
242,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
242,"d","Arizona",-,-,"(D)",1830.0,1887.0,"(D)"
242,"d","California",-,-,-,5104.0,5525.0,7014.0
242,"d","Colorado 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","New Jersey",-,-,-,315.0,230.0,228.0
242,"d","Texas",-,-,"(D)",672.0,322.0,"(D)"
242,"d","",,,,,,
242,"d","Other States 2/",-,-,-,169.6,138.5,2364.0
242,"d","",,,,,,
242,"d","United States",-,-,-,8090.6,8102.5,9606.0
242,"h","","","","","","",""
242,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
242,"h","State","","","","","",""
242,"h","","2017","2018","2019","2017","2018","2019"
242,"h","","","","","","",""
242,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
242,"d","Arizona",53.30,44.40,"(D)",97539,83783,"(D)"
242,"d","California",67.20,57.30,55.40,342809,316699,388741
242,"d","Colorado 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
242,"d","New Jersey",28.70,22.70,29.20,9039,5230,6658
242,"d","Texas",28.80,19.10,"(D)",19369,6138,"(D)"
242,"d","",,,,,,
242,"d","Other States 2/",12.40,27.60,55.60,2104,3821,131371
242,"d","",,,,,,
242,"d","United States",58.20,51.30,54.80,470860,415671,526770
242,"c",""
242,"f","-  Represents zero."
242,"f","(D)  Withheld to avoid disclosing data for individual operations."
242,"f","(NA)  Not available."
242,"f","1/ Estimates discontinued in 2019."
242,"f","2/ Includes data withheld above."
362,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
362,"t","Spinach Production, Price, and Value by Utilization – States and United States: 2017-2019"
362,"h","","","",""
362,"h","","Utilized production","Utilized production","Utilized production"
362,"h","Utilization and State","","",""
362,"h","","2017","2018","2019"
362,"h","","","",""
362,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
362,"d","Fresh market",,,
362,"d","Arizona",1830.0,1887.0,"(D)"
362,"d","California","(D)","(D)",6284.5
362,"d","Colorado 1/","(D)","(D)","(NA)"
362,"d","Maryland 1/","(D)","(D)","(NA)"
362,"d","New Jersey","(D)","(D)","(D)"
362,"d","Texas",463.7,132.0,"(D)"
362,"d","",,,
362,"d","Other States 2/",4339.9,4724.4,2420.4
362,"d","",,,
362,"d","United States",6633.6,6743.4,8704.9
362,"h","","","",""
362,"h","","Utilized production","Utilized production","Utilized production"
362,"h","Utilization and State","","",""
362,"h","","2017","2018","2019"
362,"h","","","",""
362,"u","","(tons)","(tons)","(tons)"
362,"d","Processing",,,
362,"d","Arizona",-,-,"(D)"
362,"d","California","(D)","(D)",36473
362,"d","Colorado 1/","(D)","(D)","(NA)"
362,"d","Maryland 1/","(D)","(D)","(NA)"
362,"d","New Jersey","(D)","(D)","(D)"
362,"d","Texas",10416,9499,"(D)"
362,"d","",,,
362,"d","Other States 2/",62434,58457,8580
362,"d","",,,
362,"d","United States",72850,67956,45053
362,"h","","","","","","",""
362,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
362,"h","Utilization and State","","","","","",""
362,"h","","2017","2018","2019","2017","2018","2019"
362,"h","","","","","","",""
362,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
362,"d","Fresh market",,,,,,
362,"d","Arizona",53.30,44.40,"(D)",97539,83783,"(D)"
362,"d","California","(D)","(D)",60.00,"(D)","(D)",377070
362,"d","Colorado 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
362,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
362,"d","New Jersey","(D)","(D)","(D)","(D)","(D)","(D)"
362,"d","Texas",39.30,38.80,"(D)",18223,5122,"(D)"
362,"d","",,,,,,
362,"d","Other States 2/",78.50,66.10,56.60,340801,312356,137111
362,"d","",,,,,,
362,"d","United States",68.80,59.50,59.10,456563,401261,514181
362,"h","","","","","","",""
362,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
362,"h","Utilization and State","","","","","",""
362,"h","","2017","2018","2019","2017","2018","2019"
362,"h","","","","","","",""
362,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
362,"d","Processing",,,,,,
362,"d","Arizona","(X)","(X)","(D)",-,-,"(D)"
362,"d","California","(D)","(D)",320.00,"(D)","(D)",11671
362,"d","Colorado 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
362,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
362,"d","New Jersey","(D)","(D)","(D)","(D)","(D)","(D)"
362,"d","Texas",110.00,107.00,"(D)",1146,1016,"(D)"
362,"d","",,,,,,
362,"d","Other States 2/",211.00,229.00,107.00,13151,13394,918
362,"d","",,,,,,
362,"d","United States",196.00,212.00,279.00,14297,14410,12589
362,"c",""
362,"f","-  Represents zero."
362,"f","(D)  Withheld to avoid disclosing data for individual operations."
362,"f","(NA)  Not available."
362,"f","(X)  Not applicable."
362,"f","1/ Estimates discontinued in 2019."
362,"f","2/ Includes data withheld above."
301,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
301,"t","Squash for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
301,"h","","","","","","",""
301,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
301,"h","State","","","","","",""
301,"h","","2017","2018","2019","2017","2018","2019"
301,"h","","","","","","",""
301,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
301,"d","California",7800,6900,7400,7700,6700,7300
301,"d","Florida",7800,"(D)",7900,7500,"(D)",7700
301,"d","Georgia",3300,"(D)",3800,3300,"(D)",3700
301,"d","Michigan",9300,9000,8900,9200,8700,8600
301,"d","New Jersey",3500,4100,3500,3300,3500,3200
301,"d","New York",5600,5200,5400,5400,4900,5200
301,"d","North Carolina",3000,3800,4600,2800,3500,4400
301,"d","Oregon",5100,4300,3500,5000,4300,3400
301,"d","Texas 1/",1900,1900,"(NA)",1700,1500,"(NA)"
301,"d","",,,,,,
301,"d","Other States 2/",-,12200,-,-,11700,-
301,"d","",,,,,,
301,"d","United States",47300,47400,45000,45900,44800,43500
301,"h","","","","","","",""
301,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
301,"h","State","","","","","",""
301,"h","","2017","2018","2019","2017","2018","2019"
301,"h","","","","","","",""
301,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
301,"d","California",170.0,155.0,200.0,1309.0,1038.5,1460.0
301,"d","Florida",130.0,"(D)",105.0,975.0,"(D)",808.5
301,"d","Georgia",155.0,"(D)",120.0,511.5,"(D)",444.0
301,"d","Michigan",230.0,220.0,200.0,2116.0,1914.0,1720.0
301,"d","New Jersey",110.0,93.0,90.0,363.0,325.5,288.0
301,"d","New York",150.0,165.0,140.0,810.0,808.5,728.0
301,"d","North Carolina",97.0,175.0,130.0,271.6,612.5,572.0
301,"d","Oregon",300.0,310.0,325.0,1500.0,1333.0,1105.0
301,"d","Texas 1/",90.0,59.0,"(NA)",153.0,88.5,"(NA)"
301,"d","",,,,,,
301,"d","Other States 2/","(X)",109.0,"(X)",-,1272.0,-
301,"d","",,,,,,
301,"d","United States",174.5,165.0,163.8,8009.1,7392.5,7125.5
301,"h","","","","","","",""
301,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
301,"h","State","","","","","",""
301,"h","","2017","2018","2019","2017","2018","2019"
301,"h","","","","","","",""
301,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
301,"d","California",20.9,69.6,4.4,1288.1,968.9,1455.6
301,"d","Florida",4.9,"(D)",-,970.1,"(D)",808.5
301,"d","Georgia",5.1,"(D)",20.0,506.4,"(D)",424.0
301,"d","Michigan",-,30.6,34.4,2116.0,1883.4,1685.6
301,"d","New Jersey",0.4,18.2,29.4,362.6,307.3,258.6
301,"d","New York",7.3,3.2,31.3,802.7,805.3,696.7
301,"d","North Carolina",0.5,1.2,10.3,271.1,611.3,561.7
301,"d","Oregon",-,-,3.3,1500.0,1333.0,1101.7
301,"d","Texas 1/",-,0.3,"(NA)",153.0,88.2,"(NA)"
301,"d","",,,,,,
301,"d","Other States 2/",-,19.1,-,-,1252.9,-
301,"d","",,,,,,
301,"d","United States",39.1,142.2,133.1,7970.0,7250.3,6992.4
301,"c",""
301,"c","See footnote(s) at end of table.","--continued"
306,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
306,"t","Squash for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019 (continued)"
306,"h","","","","","","",""
306,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
306,"h","State","","","","","",""
306,"h","","2017","2018","2019","2017","2018","2019"
306,"h","","","","","","",""
306,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
306,"d","California",35.00,32.00,40.10,45022,30973,58339
306,"d","Florida",40.30,"(D)",43.80,39095,"(D)",35412
306,"d","Georgia",43.80,"(D)",38.50,22180,"(D)",16343
306,"d","Michigan",20.20,19.70,24.00,42838,37072,40502
306,"d","New Jersey",45.00,27.30,53.00,16313,8387,13706
306,"d","New York",38.30,30.00,39.10,30737,24174,27226
306,"d","North Carolina",45.40,29.90,36.20,12313,18306,20311
306,"d","Oregon",11.60,9.90,7.37,17369,13194,8122
306,"d","Texas 1/",63.70,39.50,"(NA)",9746,3481,"(NA)"
306,"d","",,,,,,
306,"d","Other States 2/","(X)",45.80,"(X)",-,57335,-
306,"d","",,,,,,
306,"d","United States",29.60,26.60,31.50,235613,192922,219961
306,"c",""
306,"f","-  Represents zero."
306,"f","(D)  Withheld to avoid disclosing data for individual operations."
306,"f","(NA)  Not available."
306,"f","(X)  Not applicable."
306,"f","1/ Estimates discontinued in 2019."
306,"f","2/ Includes data withheld above."
364,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
364,"t","Squash Production, Price, and Value by Utilization – States and United States: 2017-2019"
364,"h","","","",""
364,"h","","Utilized production","Utilized production","Utilized production"
364,"h","Utilization and State","","",""
364,"h","","2017","2018","2019"
364,"h","","","",""
364,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
364,"d","Fresh market",,,
364,"d","California","(D)",884.8,"(D)"
364,"d","Florida",970.1,"(D)",808.5
364,"d","Georgia",506.4,"(D)","(D)"
364,"d","Michigan",1299.2,1225.0,1186.8
364,"d","New Jersey","(D)","(D)",258.6
364,"d","New York","(D)","(D)",587.5
364,"d","North Carolina","(D)","(D)","(D)"
364,"d","Oregon",217.5,122.6,82.9
364,"d","Texas 1/",153.0,"(D)","(NA)"
364,"d","",,,
364,"d","Other States 2/",2598.4,2883.8,2220.6
364,"d","",,,
364,"d","United States",5744.6,5116.2,5144.9
364,"h","","","",""
364,"h","","Utilized production","Utilized production","Utilized production"
364,"h","Utilization and State","","",""
364,"h","","2017","2018","2019"
364,"h","","","",""
364,"u","","(tons)","(tons)","(tons)"
364,"d","Processing",,,
364,"d","California","(D)",4206,"(D)"
364,"d","Florida",-,"(D)",-
364,"d","Georgia",-,"(D)","(D)"
364,"d","Michigan",40839,32921,24940
364,"d","New Jersey","(D)","(D)",-
364,"d","New York","(D)","(D)",5460
364,"d","North Carolina","(D)","(D)","(D)"
364,"d","Oregon",64125,60518,50941
364,"d","Texas 1/",-,"(D)","(NA)"
364,"d","",,,
364,"d","Other States 2/",6304,9057,11035
364,"d","",,,
364,"d","United States",111268,106702,92376
364,"h","","","","","","",""
364,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
364,"h","Utilization and State","","","","","",""
364,"h","","2017","2018","2019","2017","2018","2019"
364,"h","","","","","","",""
364,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
364,"d","Fresh market",,,,,,
364,"d","California","(D)",33.20,"(D)","(D)",29375,"(D)"
364,"d","Florida",40.30,"(D)",43.80,39095,"(D)",35412
364,"d","Georgia",43.80,"(D)","(D)",22180,"(D)","(D)"
364,"d","Michigan",28.10,26.50,31.50,36508,32463,37384
364,"d","New Jersey","(D)","(D)",53.00,"(D)","(D)",13706
364,"d","New York","(D)","(D)",41.50,"(D)","(D)",24381
364,"d","North Carolina","(D)","(D)","(D)","(D)","(D)","(D)"
364,"d","Oregon",43.00,46.90,35.30,9353,5750,2926
364,"d","Texas 1/",63.70,"(D)","(NA)",9746,"(D)","(NA)"
364,"d","",,,,,,
364,"d","Other States 2/",39.40,37.30,41.20,102251,107629,91405
364,"d","",,,,,,
364,"d","United States",38.10,34.20,39.90,219133,175217,205214
364,"c",""
364,"c","See footnote(s) at end of table.","--continued"
305,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
305,"t","Squash Production, Price, and Value by Utilization – States and United States: 2017-2019 (continued)"
305,"h","","","","","","",""
305,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
305,"h","Utilization and State","","","","","",""
305,"h","","2017","2018","2019","2017","2018","2019"
305,"h","","","","","","",""
305,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
305,"d","Processing",,,,,,
305,"d","California","(D)",380.00,"(D)","(D)",1598,"(D)"
305,"d","Florida","(X)","(D)","(X)",-,"(D)",-
305,"d","Georgia","(X)","(D)","(D)",-,"(D)","(D)"
305,"d","Michigan",155.00,140.00,125.00,6330,4609,3118
305,"d","New Jersey","(D)","(D)","(X)","(D)","(D)",-
305,"d","New York","(D)","(D)",521.00,"(D)","(D)",2845
305,"d","North Carolina","(D)","(D)","(D)","(D)","(D)","(D)"
305,"d","Oregon",125.00,123.00,102.00,8016,7444,5196
305,"d","Texas 1/","(X)","(D)","(NA)",-,"(D)","(NA)"
305,"d","",,,,,,
305,"d","Other States 2/",339.00,448.00,325.00,2134,4054,3588
305,"d","",,,,,,
305,"d","United States",148.00,166.00,160.00,16480,17705,14747
305,"c",""
305,"f","-  Represents zero."
305,"f","(D)  Withheld to avoid disclosing data for individual operations."
305,"f","(NA)  Not available."
305,"f","(X)  Not applicable."
305,"f","1/ Estimates discontinued in 2019."
305,"f","2/ Includes data withheld above."
404,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
404,"t","Strawberry for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
404,"t","[Blank cells indicate estimate period has not yet begun. Beginning in 2019, estimates will only be published in "Noncitrus Fruits and Nuts Summary" released in May 2020]"
404,"h","","","","","","",""
404,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
404,"h","State","","","","","",""
404,"h","","2017","2018","2019","2017","2018","2019"
404,"h","","","","","","",""
404,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
404,"d","California",39000,35900,,38100,35800,
404,"d","Florida",9600,9900,,9500,9800,
404,"d","New York 1/",1300,800,"(NA)",1200,700,"(NA)"
404,"d","North Carolina 1/",1100,1100,"(NA)",1000,1000,"(NA)"
404,"d","Oregon 1/",2400,1300,"(NA)",2200,1100,"(NA)"
404,"d","Washington 1/",1300,900,"(NA)",1200,820,"(NA)"
404,"d","",,,,,,
404,"d","United States",54700,49900,"",53200,49220
404,"h","","","","","","",""
404,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
404,"h","State","","","","","",""
404,"h","","2017","2018","2019","2017","2018","2019"
404,"h","","","","","","",""
404,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
404,"d","California",645.0,720.0,,24574.5,25776.0,
404,"d","Florida",225.0,250.0,,2137.5,2450.0,
404,"d","New York 1/",39.0,44.0,"(NA)",46.8,30.8,"(NA)"
404,"d","North Carolina 1/",135.0,125.0,"(NA)",135.0,125.0,"(NA)"
404,"d","Oregon 1/",91.0,100.0,"(NA)",200.2,110.0,"(NA)"
404,"d","Washington 1/",95.0,105.0,"(NA)",114.0,86.1,"(NA)"
404,"d","",,,,,,
404,"d","United States",511.4,580.6,"",27208.0,28577.9
404,"h","","","","","","",""
404,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
404,"h","State","","","","","",""
404,"h","","2017","2018","2019","2017","2018","2019"
404,"h","","","","","","",""
404,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
404,"d","California",24.6,25.8,,24549.9,25750.2,
404,"d","Florida",-,-,,2137.5,2450.0,
404,"d","New York 1/",1.3,0.2,"(NA)",45.5,30.6,"(NA)"
404,"d","North Carolina 1/",6.3,-,"(NA)",128.7,125.0,"(NA)"
404,"d","Oregon 1/",-,0.7,"(NA)",200.2,109.3,"(NA)"
404,"d","Washington 1/",1.1,0.3,"(NA)",112.9,85.8,"(NA)"
404,"d","",,,,,,
404,"d","United States",33.3,27.0,"",27174.7,28550.9
404,"h","","","","","","",""
404,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
404,"h","State","","","","","",""
404,"h","","2017","2018","2019","2017","2018","2019"
404,"h","","","","","","",""
404,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
404,"d","California",103.00,90.90,,2530903,2340315,
404,"d","Florida",140.00,115.00,,299114,281750,
404,"d","New York 1/",229.00,204.00,"(NA)",10415,6229,"(NA)"
404,"d","North Carolina 1/",166.00,171.00,"(NA)",21308,21375,"(NA)"
404,"d","Oregon 1/",110.00,107.00,"(NA)",22048,11687,"(NA)"
404,"d","Washington 1/",107.00,107.00,"(NA)",12025,9167,"(NA)"
404,"d","",,,,,,
404,"d","United States",107.00,93.50,"",2895813,2670523
404,"c",""
404,"f","-  Represents zero."
404,"f","(NA)  Not available."
404,"f","1/ Estimates discontinued in 2019."
408,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
408,"t","Strawberry Production, Price, and Value by Utilization – States and United States: 2017-2019"
408,"t","[Blank cells indicate estimate period has not yet begun. Beginning in 2019, estimates will only be published in "Noncitrus Fruits and Nuts Summary" released in May 2020]"
408,"h","","","",""
408,"h","","Utilized production","Utilized production","Utilized production"
408,"h","Utilization and State","","",""
408,"h","","2017","2018","2019"
408,"h","","","",""
408,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
